Dpt/Maille/Point/Haie;Dept;Maille;Point;PE;agricole;bati;foret;length;Observateur;Date;:eure;assise;classification;ornementale;ripisylve;intervention;taille;continuite;longueur;hauteur;largeur;bande;cloture;fosse;vieux;tetards;emondes;cavite;morts;plessee;nids;composition1;composition2;composition3;exotiques;lianes;occsol1;occsol2;Commentaire(s) e?ventuel(s) ;Accenteur mouchet;Alouette lulu;Bergeronnette des ruisseaux;Bergeronnette grise;Bergeronnette printanière;Bouvreuil pivoine;Bruant des roseaux;Bruant jaune;Bruant proyer;Bruant zizi;Busard cendré;Buse variable;Chardonneret élégant;Choucas des tours;Coucou gris;Effraie des clochers;Épervier d'Europe;Faucon crécerelle;Faucon hobereau;Fauvette à tête noire;Fauvette babillarde;Fauvette des jardins;Fauvette grisette;Fauvette indéterminée;Gobemouche gris;Gobemouche noir;Grimpereau des bois;Grimpereau des jardins;Grosbec casse-noyaux;Guêpier d'Europe;Héron cendré;Hirondelle de fenêtre;Hirondelle de rivage;Hirondelle rustique;Hypolaïs polyglotte;Linotte mélodieuse;Locustelle tachetée;Loriot d'Europe;Martin-pêcheur d'Europe;Mésange à longue queue;Mésange bleue;Mésange charbonnière;Mésange indéterminée;Mésange noire;Mésange nonnette;Milan noir;Moineau domestique;Moineau friquet;Phragmite des joncs;Pic épeiche;Pic épeichette;Pic mar;Pic vert;Pie-grièche écorcheur;Pinson des arbres;Pipit des arbres;Pipit farlouse;Pouillot fitis;Pouillot indéterminé;Pouillot véloce;Roitelet à triple bandeau;Rossignol philomèle;Rougegorge familier;Rougequeue à front blanc;Rougequeue noir;Rousserolle effarvatte;Rousserolle verderolle;Serin cini;Sittelle torchepot;Tarier pâtre;Tarin des aulnes;Torcol fourmilier;Tourterelle des bois;Tourterelle turque;Traquet motteux;Troglodyte mignon;Verdier d'Europe
57/M25/7/H1;57;M25;7;57/M25/7;91,43516601;0;2,228468261;4437,479166;PATIER Nicolas;27/04/2021 11:03;;haie a plat ;E2 : Haie arbustive avec arbres;non;non;taille en sommet et façade;oui;haie avec quelques troue?es ;2;4;3;oui >1 m;sur 2 co?te?s;non;non;non;non;non;non;non;non;aubépine;eglantier;prunellier;non;non;prairie;prairie;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M25/7/H2;57;M25;7;57/M25/7;91,43516601;0;2,228468261;4437,479166;PATIER Nicolas;27/04/2021 10:59;;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;plus de troue?es que de haie;1;3;2;oui >1 m;sur 2 co?te?s;non;non;non;non;non;non;non;non;aubépine;eglantier;prunellier;non;non;prairie;prairie;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M25/8/H;57;M25;8;57/M25/8;94,74381665;0;0;6338,61576;PATIER Nicolas;27/04/2021 11:45;;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;taille en sommet;oui;plus de troue?es que de haie;3;4;3;oui >1 m;sur 1 co?te? ;oui;oui;oui;non;oui;oui;non;non;aubépine;saule;frêne;non;non;chemin;culture;;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
57/M25/9/H1;57;M25;9;57/M25/9;89,1685355;2,317041482;0;8754,277619;PATIER Nicolas;27/04/2021 11:35;;haie a plat ;E2 : Haie arbustive avec arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;non;non;non;oui;non;non;non;aubépine;frêne;noisetier;non;non;culture;culture;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M25/9/H2;57;M25;9;57/M25/9;89,1685355;2,317041482;0;8754,277619;PATIER Nicolas;27/04/2021 11:38;;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;3;non;sur 2 co?te?s;oui;oui;oui;non;oui;oui;non;non;aubépine;frêne;saule;non;non;route;culture;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M34/1/H1;57;M34;1;57/M34/1;89,51023507;0,756109689;0;6890,474604;Pierrick Moreau;07/05/2021;0,402083333;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;2;3;3;oui >1 m;sur 1 co?te? ;non;non;non;non;non;non;non;non;prunellier;rosier sauvage;aubépine;non;non;prairie;prairie ;;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M34/1/H2;57;M34;1;57/M34/1;89,51023507;0,756109689;0;6890,474604;Pierrick Moreau;07/05/2021;0,402083333;talus;F : Haie multistrate (buissons, arbustes, arbres);non;non;taille en fac?ade des 2 co?te?s ;non;haie continue;1;4;3;non;non;oui;non;non;non;non;non;non;non;aubépine;rosier sauvage;prunellier;non;non;chemin;culture;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
57/M34/2/H1;57;M34;2;57/M34/2;94,26841526;0;0;7652,633479;Pierrick Moreau;07/05/2021;0,414583333;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui <1 m;non;non;oui;non;non;oui;non;non;non;rosier sauvage;prunellier;aubépine;non;oui;chemin;culture;Liane : rubus sp;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M34/2/H2;57;M34;2;57/M34/2;94,26841526;0;0;7652,633479;Pierrick Moreau;07/05/2021;0,414583333;haie a plat ;E1 : Haie arbustive sans arbres;non;non;taille en sommet et façade;oui;haie avec quelques troue?es ;2;3;2;non;non;non;non;non;non;non;non;non;non;prunellier;aubépine;;non;non;culture;culture;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M34/2/H3;57;M34;2;57/M34/2;94,26841526;0;0;7652,633479;Pierrick Moreau;07/05/2021;0,414583333;haie a plat ;D2 : Haie buissonnante avec arbres;non;non;taille en sommet et façade;non;plus de troue?es que de haie;3;4;1;non;sur 1 co?te? ;non;non;non;non;non;non;non;non;frêne;aubépine;;non;non;culture;culture;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M34/3/H1;57;M34;3;57/M34/3;93,20274338;0;0;7696,008178;Pierrick Moreau;07/05/2021;0,308333333;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;arrachage;oui;haie continue;3;4;3;oui >1 m;non;oui;oui;non;oui;oui;oui;non;non;érable;prunellier;aubépine;non;non;chemin;prairie ;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
57/M34/3/H2;57;M34;3;57/M34/3;93,20274338;0;0;7696,008178;Pierrick Moreau;07/05/2021;0,308333333;talus;D2 : Haie buissonnante avec arbres;non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;3;oui >1 m;non;oui;oui;non;non;oui;oui;non;non;chêne;erable;aubépine;non;non;prairie;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
57/M34/4/H;57;M34;4;57/M34/4;90,7086894;0;0;13607,60797;Pierrick Moreau;07/05/2021;0,363194444;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;taille en fac?ade sur un co?te? ;oui;haie avec quelques troue?es ;3;3;3;oui >1 m;sur 1 co?te? ;non;oui;non;non;non;oui;non;non;charme;prunellier;aubépine;non;non;chemin;prairie ;;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
57/M34/5/H1;57;M34;5;57/M34/5;88,85574749;2,097197567;0;17784,6127;Pierrick Moreau;07/05/2021;0,375694444;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;3;2;oui >1 m;sur 1 co?te? ;non;non;non;non;non;non;non;non;rosier sauvage;troene;aubépine;non;non;chemin;prairie ;;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M34/5/H2;57;M34;5;57/M34/5;88,85574749;2,097197567;0;17784,6127;Pierrick Moreau;07/05/2021;0,375694444;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;oui;haie continue;3;4;3;oui >1 m;non;non;oui;non;non;non;oui;non;non;epicéa;aubépine;prunellier;non;non;parcelle nue;prairie ;"C2 : prairie temporaire (luzerne) ; c1 habitations mobiles";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M34/6/H1;57;M34;6;57/M34/6;75,84206177;11,87280446;0;15920,59155;Pierrick Moreau;07/05/2021;0,336111111;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;oui;haie avec quelques troue?es ;3;4;2;oui >1 m;non;oui;oui;oui;non;oui;oui;non;non;saule;aubépine;mirobolant;non;non;rivière;prairie ;haie double mélée de part et d'autre du cours d'eau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
57/M34/6/H2;57;M34;6;57/M34/6;75,84206177;11,87280446;0;15920,59155;Pierrick Moreau;07/05/2021;0,336111111;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;oui;haie avec quelques troue?es ;2;4;2;oui >1 m;non;oui;oui;non;oui;oui;non;non;non;aulne;peuplier;saule;non;non;rivière;prairie ;haie double mélée de part et d'autre du cours d'eau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
57/M34/7/H1;57;M34;7;57/M34/7;93,28814267;0;0;11917,54382;Pierrick Moreau;07/05/2021;0,336111111;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;oui;non;non;oui;non;non;non;érable;prunellier;aubépine;non;oui;prairie;prairie ;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M34/7/H2;57;M34;7;57/M34/7;93,28814267;0;0;11917,54382;Pierrick Moreau;07/05/2021;0,336111111;talus;D1 : Haie buissonnante sans arbres;non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;2;2;1;oui <1 m;sur 1 co?te? ;oui;non;non;non;non;non;non;non;prunellier;aubépine;;non;non;chemin;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M34/8/H1;57;M34;8;57/M34/8;57,42160271;28,50994724;0;5044,919043;Pierrick Moreau;07/05/2021;0,324305556;talus;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;2;oui >1 m;sur 1 co?te? ;non;oui;non;non;non;non;non;non;charme;erable;sureau;non;non;prairie;route;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0
57/M34/8/H2;57;M34;8;57/M34/8;57,42160271;28,50994724;0;5044,919043;Pierrick Moreau;07/05/2021;0,324305556;talus;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;2;oui >1 m;sur 1 co?te? ;non;oui;non;non;non;non;non;non;rosier sauvage;prunellier;erable;non;non;route;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
57/M34/9/H;57;M34;9;57/M34/9;94,53868118;0;0;11770,43306;Pierrick Moreau;07/05/2021;0,388194444;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;oui;oui;oui;non;oui;oui;non;non;saule;aulne;prunellier;non;oui;rivière;prairie ;haie double mélée de part et d'autre du cours d'eau;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
57/M4/2/H;57;M4;2;57/M4/2;44,32293959;34,10252867;0;3079,393058;Pierrick Moreau;03/05/2021;0,295138889;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;2;oui <1 m;non;non;oui;non;non;oui;non;non;non;saule;peuplier;aubépine;non;non;chemin;culture;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
57/M4/3/H1;57;M4;3;57/M4/3;36,15969561;42,51006198;0;425,6679813;Pierrick Moreau;03/05/2021;0,3375;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;3;2;oui >1 m;non;non;non;non;non;non;non;non;non;rosier sauvage;prunellier;aubépine;non;non;prairie;chemin;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M4/3/H2;57;M4;3;57/M4/3;36,15969561;42,51006198;0;425,6679813;Pierrick Moreau;03/05/2021;0,3375;haie a plat ;D1 : Haie buissonnante sans arbres;non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;1;2;2;oui <1 m;sur 1 co?te? ;non;non;non;non;non;non;non;non;rosier sauvage;prunellier;aubépine;non;non;prairie ;chemin;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M4/3/H3;57;M4;3;57/M4/3;36,15969561;42,51006198;0;425,6679813;Pierrick Moreau;03/05/2021;0,3375;talus;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;sur 2 co?te?s;non;non;non;oui;non;oui;non;non;saule;peuplier;sureau;non;oui;chemin;chemin;C2 : Chemin de fer;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
57/M4/5/H1;57;M4;5;57/M4/5;42,21168281;45,9311514;0;2756,787771;Pierrick Moreau;03/05/2021;0,309027778;talus;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;1;4;3;oui >1 m;non;non;oui;oui;non;oui;oui;non;non;saule;aubépine;;non;non;prairie;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M4/5/H2;57;M4;5;57/M4/5;42,21168281;45,9311514;0;2756,787771;Pierrick Moreau;03/05/2021;0,309027778;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;3;oui >1 m;non;non;oui;oui;non;oui;non;non;non;saule;aubépine;;non;non;rivière;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
57/M6/2/H;57;M6;2;57/M6/2;39,58144359;43,47111479;0;2154,864103;HOFFMANN Nicolas;22/04/2021;14:56:16;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;oui;non;non;oui;non;non;non;frêne;prunellier;aubépine;non;non;prairie;prairie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
57/M6/2/H1;57;M6;2;57/M6/2;39,58144359;43,47111479;0;2154,864103;HOFFMANN Nicolas;22/04/2021;14:58:33;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;oui;non;non;non;non;non;non;aubépine;prunellier;troène;non;oui;prairie;prairie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M6/4/H;57;M6;4;57/M6/4;58,36301416;34,87581433;0;4659,381544;HOFFMANN Nicolas;22/04/2021;17:33:45;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;2;4;3;oui >1 m;non;non;oui;non;non;non;non;non;non;aubépine;prunellier;aulne glutineux;oui;oui;prairie;prairie;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M6/5/H;57;M6;5;57/M6/5;74,56861422;4,84156225;0;5539,739999;HOFFMANN Nicolas;22/04/2021;17:20:15;haie a plat ;E2 : Haie arbustive avec arbres;non;non;pas d’entretien re?cent ;non;haie continue;2;4;3;oui >1 m;non;non;oui;non;non;non;oui;non;non;cerisier à grappe;prunellier;aubépine;non;non;culture;culture;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M6/5/H1;57;M6;5;57/M6/5;74,56861422;4,84156225;0;5539,739999;HOFFMANN Nicolas;22/04/2021;17:20:15;haie a plat ;E2 : Haie arbustive avec arbres;non;non;pas d’entretien re?cent ;non;haie continue;1;4;3;oui >1 m;non;non;oui;non;non;non;oui;non;non;cerisier à grappe;prunellier;aubépine;non;non;culture;culture;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M6/6/H;57;M6;6;57/M6/6;68,28490127;5,769413193;0;4993,32416;HOFFMANN Nicolas;22/04/2021;17:08:55;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;oui;oui;non;non;oui;oui;non;non;saule;prunellier;aubépine;non;oui;prairie;prairie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
57/M7/1/H;57;M7;1;57/M7/1;74,46626693;12,14640817;3,886856366;7088,492194;HOFFMANN Nicolas;23/04/2021;11:24:17;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;oui;non;non;oui;oui;non;non;aubépine;chêne;prunellier;non;non;prairie;prairie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M7/2/H;57;M7;2;57/M7/2;92,63741412;0;0;6083,385676;HOFFMANN Nicolas;23/04/2021;11:36:36;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;2;oui >1 m;non;non;oui;non;non;oui;non;non;non;aubépine;prunellier;pommier;non;non;prairie;prairie;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
57/M7/2/H1;57;M7;2;57/M7/2;92,63741412;0;0;6083,385676;HOFFMANN Nicolas;23/04/2021;11:38:22;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;2;oui >1 m;non;non;oui;non;non;oui;non;non;non;aubépine;prunellier;pommier;non;non;prairie;prairie;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
57/M7/4/H;57;M7;4;57/M7/4;91,93608741;0;0;7314,034095;HOFFMANN Nicolas;23/04/2021;11:44:47;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;oui;non;non;oui;oui;non;non;aubépine;charme;prunellier;non;non;chemin;prairie;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
